Zone_ID,HID_No,Bay_Zone,Sub_Region,Full_Name,Territory,Type,IN_Count,OUT_Count,IN_Lanes,OUT_Lanes,Vehicle_Max,Vehicle_Precaution,Project,ZCU,HID_Type,HID_ID,Zone_ID2,Addr_No,Station_No
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ43-320,13461,1377,21377
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ43-401,13461,1372,31355
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ43-417,13461,1377,31371
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ43-418,13461,1377,31372
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ43-419,13461,1377,31373
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ44-510,13461,1288,36668
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ44-511,13461,1288,36669
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4AFZ44-512,13461,1288,36670
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4PDS4303_1,13461,1377,9434
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4PND4314_3,13461,1377,9439
13461,HID-OHT-13461,B1347,1,HID-B1347-1(13461),1,HID,2,1,1288→1289; 1371→1372,1376→1377,0,1,M14 Project Ph-1,,HID3,4PND4314_4,13461,1377,9438
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-321,13471,1378,21378
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-322,13471,1378,21379
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-323,13471,1379,21380
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-324,13471,1379,21381
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-334,13471,1384,21391
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-335,13471,1384,21392
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-336,13471,1384,21393
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-337,13471,1384,21394
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-420,13471,1378,31374
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-421,13471,1378,31375
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-422,13471,1379,31376
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-423,13471,1379,31377
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-432,13471,1384,31386
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-433,13471,1384,31387
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-434,13471,1384,31388
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-435,13471,1384,31389
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4AFZ43-436,13471,1384,31390
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4PND4314_1,13471,1379,9441
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4PND4314_2,13471,1378,9440
13471,HID-OHT-13471,B1348,1,HID-B1348-1(13471),1,HID,2,3,1378→1379; 1407→1408,1382→1410; 1383→1384; 1409→1410,0,1,M14 Project Ph-1,,HID3,4PWI4302_1,13471,1384,9246
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-329,13472,1381,21386
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-330,13472,1381,21387
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-331,13472,1381,21388
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-332,13472,1381,21389
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-428,13472,1381,31382
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-429,13472,1381,31383
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-430,13472,1381,31384
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-431,13472,1381,31385
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-905,13472,1411,31323
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-906,13472,1411,31324
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-907,13472,1411,31325
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4AFZ43-908,13472,1411,31326
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4PMC4313_1,13472,1381,9445
13472,HID-OHT-13472,B1348,2,HID-B1348-2(13472),1,HID,2,3,1381→1382; 1407→1408,1382→1383; 1409→1383; 1410→1411,0,1,M14 Project Ph-1,,HID3,4PMC4313_2,13472,1381,9444
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-122,13481,1350,21322
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-123,13481,1351,21323
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-124,13481,1351,21324
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-125,13481,1351,21325
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-126,13481,1351,21326
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-901,13481,1408,31319
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-902,13481,1408,31320
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-903,13481,1408,31321
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-904,13481,1408,31322
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-939,13481,1406,31314
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-940,13481,1406,31315
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-941,13481,1406,31316
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-942,13481,1406,31317
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4AFZ43-943,13481,1406,31318
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4PDS4301_1,13481,1347,9406
13481,HID-OHT-13481,B1349,1,HID-B1349-1(13481),1,HID,3,2,1347→1348; 1406→1407; 1485→1348,1350→1351; 1407→1408,0,1,M14 Project Ph-1,,HID3,4PDS4301_2,13481,1347,9405
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-706,13491,1484,36562
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-707,13491,1484,36563
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-708,13491,1484,36564
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-709,13491,1484,36565
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-710,13491,1484,36566
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-806,13491,1484,36552
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-807,13491,1484,36553
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-808,13491,1484,36554
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-809,13491,1484,36555
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ42-810,13491,1484,36556
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ43-110,13491,1343,21310
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ43-111,13491,1343,21311
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ43-112,13491,1344,21312
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4AFZ43-113,13491,1344,21313
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4PDS4302_1,13491,1349,9410
13491,HID-OHT-13491,B1350,1,HID-B1350-1(13491),1,HID,2,1,1343→1344; 1484→1485,1348→1349,0,1,M14 Project Ph-1,,HID3,4PDS4302_2,13491,1349,9409
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-103,13501,1340,21303
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-104,13501,1340,21304
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-105,13501,1340,21305
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-106,13501,1340,21306
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-107,13501,1340,21307
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-108,13501,1342,21308
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4AFZ43-109,13501,1342,21309
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4PTI4302_1,13501,1402,9482
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4PTI4302_2,13501,1401,9481
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4PTI4302_3,13501,1401,9480
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4PTI4302_4,13501,1401,9479
13501,HID-OHT-13501,B1351,1,HID-B1351-1(13501),1,HID,2,2,1340→1341; 1398→1399,1341→1342; 1401→1402,0,1,M14 Project Ph-1,,HID3,4PTI4303_4,13501,1402,9483
13511,HID-OHT-13511,B1352,1,HID-B1352-1(13511),1,HID,1,2,1397→1398,1398→1419; 1399→1400,0,1,M14 Project Ph-1,,HID3,4PMI4301_3,13511,1419,9470
13511,HID-OHT-13511,B1352,1,HID-B1352-1(13511),1,HID,1,2,1397→1398,1398→1419; 1399→1400,0,1,M14 Project Ph-1,,HID3,4PTI4301_1,13511,1400,9478
13511,HID-OHT-13511,B1352,1,HID-B1352-1(13511),1,HID,1,2,1397→1398,1398→1419; 1399→1400,0,1,M14 Project Ph-1,,HID3,4PTK4310_5,13511,1397,9469
13511,HID-OHT-13511,B1352,1,HID-B1352-1(13511),1,HID,1,2,1397→1398,1398→1419; 1399→1400,0,1,M14 Project Ph-1,,HID3,4PTK4310_6,13511,1397,9468
13511,HID-OHT-13511,B1352,1,HID-B1352-1(13511),1,HID,1,2,1397→1398,1398→1419; 1399→1400,0,1,M14 Project Ph-1,,HID3,4PTK4310_7,13511,1397,9467
13511,HID-OHT-13511,B1352,1,HID-B1352-1(13511),1,HID,1,2,1397→1398,1398→1419; 1399→1400,0,1,M14 Project Ph-1,,HID3,4PTK4310_8,13511,1397,9466
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4AFZ43-349,13512,1394,21406
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4AFZ43-350,13512,1394,21407
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4AFZ43-351,13512,1395,21408
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4AFZ43-352,13512,1395,21409
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4PMI4301_1,13512,1420,9472
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4PMI4301_2,13512,1420,9471
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4PTK4311_5,13512,1395,9465
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4PTK4311_6,13512,1395,9464
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4PTK4311_7,13512,1395,9463
13512,HID-OHT-13512,B1352,2,HID-B1352-2(13512),1,HID,1,3,1394→1395,1398→1399; 1420→1421; 1420→1423,0,1,M14 Project Ph-1,,HID3,4PTK4311_8,13512,1394,9462
13521,HID-OHT-13521,B1353,1,HID-B1353-1(13521),1,HID,1,1,15183→15184,15186→15187,0,1,M14 Project Ph-1,,HID3,,,,
13531,HID-OHT-13531,B1354,1,HID-B1354-1(13531),1,HID,2,1,15183→15189; 15186→15187,15193→15194,0,1,M14 Project Ph-1,,HID3,,,,
13541,HID-OHT-13541,B1355,1,HID-B1355-1(13541),1,HID,2,1,15206→15207; 15214→15215,15218→15219,0,1,M14 Project Ph-1,,HID3,,,,
13551,HID-OHT-13551,B1356,1,HID-B1356-1(13551),1,HID,1,1,15225→15226,15228→15229,0,1,M14 Project Ph-1,,HID3,4PSI4302_R0,13551,15226,9397
13551,HID-OHT-13551,B1356,1,HID-B1356-1(13551),1,HID,1,1,15225→15226,15228→15229,0,1,M14 Project Ph-1,,HID3,4PSI4302_R1,13551,15226,9398
13561,HID-OHT-13561,B1357,1,HID-B1357-1(13561),1,HID,2,1,15225→15231; 15228→15229,15235→15236,0,1,M14 Project Ph-1,,HID3,4PSI4301_R0,13561,15235,9399
13561,HID-OHT-13561,B1357,1,HID-B1357-1(13561),1,HID,2,1,15225→15231; 15228→15229,15235→15236,0,1,M14 Project Ph-1,,HID3,4PSI4301_R1,13561,15235,9400
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN43,13571,1467,25857
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN44,13571,1467,25858
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4AFZ42-301,13571,1467,21181
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4AFZ42-302,13571,1467,21182
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4AFZ42-303,13571,1467,21183
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4AFZ42-304,13571,1467,21184
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4EKF4201_1,13571,1467,9209
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4EKF4201_2,13571,1467,9208
13571,HID-OHT-13571,B1358,1,HID-B1358-1(13571),1,HID,3,2,1462→1464; 1463→1464; 15179→15196,1465→15178; 1466→1467,0,1,M14 Project Ph-1,,HID3,4EKF4201_3,13571,1467,9207
13572,HID-OHT-13572,B1358,2,HID-B1358-2(13572),1,HID,2,2,1462→1464; 1463→1464,1465→1466; 15178→15180,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN41,13572,1464,25414
13572,HID-OHT-13572,B1358,2,HID-B1358-2(13572),1,HID,2,2,1462→1464; 1463→1464,1465→1466; 15178→15180,0,1,M14 Project Ph-1,,HID3,4AFZ42-001,13572,1462,14942
13581,HID-OHT-13581,B1359,1,HID-B1359-1(13581),1,HID,2,2,1448→1454; 15327→15328,1457→15239; 1458→1459,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN48,13581,1459,25413
13581,HID-OHT-13581,B1359,1,HID-B1359-1(13581),1,HID,2,2,1448→1454; 15327→15328,1457→15239; 1458→1459,0,1,M14 Project Ph-1,,HID3,4AFZ42-128,13581,1459,21178
13581,HID-OHT-13581,B1359,1,HID-B1359-1(13581),1,HID,2,2,1448→1454; 15327→15328,1457→15239; 1458→1459,0,1,M14 Project Ph-1,,HID3,4AFZ42-129,13581,1459,21179
13581,HID-OHT-13581,B1359,1,HID-B1359-1(13581),1,HID,2,2,1448→1454; 15327→15328,1457→15239; 1458→1459,0,1,M14 Project Ph-1,,HID3,4AFZ42-130,13581,1459,21180
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN45,13582,1455,25410
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4AFC3301A_IN46,13582,1456,25411
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4AFZ42-124,13582,1455,21174
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4AFZ42-125,13582,1456,21175
13582,HID-OHT-13582,B1359,2,HID-B1359-2(13582),1,HID,1,2,1455→1456,1457→1458; 15240→15241,0,1,M14 Project Ph-1,,HID3,4AFZ42-126,13582,1456,21176
