_time,VEHICLE,HID
2026-04-21 15:37:53.620+0900,BV0385,10641
2026-04-21 15:37:53.716+0900,BV0075,10611
2026-04-21 15:37:54.187+0900,BV0079,11082
2026-04-21 15:37:54.523+0900,BV0090,34
2026-04-21 15:37:54.657+0900,BV0003,10811
2026-04-21 15:37:54.721+0900,BV0199,33
2026-04-21 15:37:54.755+0900,BV0163,34
2026-04-21 15:37:54.778+0900,BV0211,11101
2026-04-21 15:37:55.067+0900,BV0304,11082
2026-04-21 15:37:55.112+0900,BV0100,11091
2026-04-21 15:37:55.777+0900,BV0080,11121
2026-04-21 15:37:55.807+0900,BV0342,11041
2026-04-21 15:37:55.952+0900,BV0388,10811
2026-04-21 15:37:56.327+0900,BV0093,10711
2026-04-21 15:37:56.354+0900,BV0385,10651
2026-04-21 15:37:56.737+0900,BV0304,11082
2026-04-21 15:37:56.796+0900,BV0139,10611
2026-04-21 15:37:56.796+0900,BV0139,3
2026-04-21 15:37:57.314+0900,BV0388,10811
2026-04-21 15:37:57.450+0900,BV0304,11082
2026-04-21 15:37:57.645+0900,BV0199,33
2026-04-21 15:37:57.698+0900,BV0091,10611
2026-04-21 15:37:57.731+0900,BV0125,10641
2026-04-21 15:37:57.738+0900,BV0163,34
2026-04-21 15:37:58.434+0900,BV0057,11091
2026-04-21 15:37:58.760+0900,BV0057,11091
2026-04-21 15:37:58.898+0900,BV0133,34
2026-04-21 15:37:59.050+0900,BV0125,10641
2026-04-21 15:37:59.198+0900,BV0003,10781
2026-04-21 15:37:59.452+0900,BV0125,10641
2026-04-21 15:37:59.891+0900,BV0103,11121
2026-04-21 15:37:59.909+0900,BV0230,10851
2026-04-21 15:37:59.926+0900,BV0226,3
2026-04-21 15:37:59.929+0900,BV0329,11041
2026-04-21 15:38:00.491+0900,BV0343,11082
2026-04-21 15:38:00.504+0900,BV0057,11091
2026-04-21 15:38:00.942+0900,BV0197,34
2026-04-21 15:38:01.206+0900,BV0328,11111
2026-04-21 15:38:01.210+0900,BV0230,10851
2026-04-21 15:38:02.007+0900,BV0230,10851
2026-04-21 15:38:02.056+0900,BV0057,11091
2026-04-21 15:38:02.663+0900,BV0125,10641
2026-04-21 15:38:02.707+0900,BV0355,10611
2026-04-21 15:38:02.709+0900,BV0078,10651
2026-04-21 15:38:02.762+0900,BV0343,11082
2026-04-21 15:38:02.856+0900,BV0230,10851
2026-04-21 15:38:03.104+0900,BV0076,10811
2026-04-21 15:38:03.230+0900,BV0103,11111
2026-04-21 15:38:03.262+0900,BV0057,11091
2026-04-21 15:38:03.353+0900,BV0224,3
2026-04-21 15:38:03.618+0900,BV0377,11041
2026-04-21 15:38:03.678+0900,BV0057,11091
2026-04-21 15:38:03.700+0900,BV0197,34
2026-04-21 15:38:04.257+0900,BV0205,10681
2026-04-21 15:38:04.261+0900,BV0110,11121
2026-04-21 15:38:04.279+0900,BV0230,10851
2026-04-21 15:38:04.340+0900,BV0076,10811
2026-04-21 15:38:04.350+0900,BV0138,33
2026-04-21 15:38:04.379+0900,BV0125,10641
2026-04-21 15:38:04.455+0900,BV0105,10771
2026-04-21 15:38:04.991+0900,BV0076,10811
2026-04-21 15:38:05.083+0900,BV0191,34
2026-04-21 15:38:05.572+0900,BV0343,11082
2026-04-21 15:38:06.136+0900,BV0071,10831
2026-04-21 15:38:06.254+0900,BV0148,10851
2026-04-21 15:38:06.338+0900,BV0348,11041
2026-04-21 15:38:06.812+0900,BV0361,11121
2026-04-21 15:38:06.821+0900,BV0197,33
2026-04-21 15:38:06.826+0900,BV0377,11091
2026-04-21 15:38:06.871+0900,BV0173,10811
2026-04-21 15:38:06.897+0900,BV0230,10851
2026-04-21 15:38:07.216+0900,BV0057,11091
2026-04-21 15:38:07.476+0900,BV0148,10851
2026-04-21 15:38:07.782+0900,BV0138,33
2026-04-21 15:38:08.043+0900,BV0239,11082
2026-04-21 15:38:08.765+0900,BV0076,10811
2026-04-21 15:38:08.778+0900,BV0203,34
2026-04-21 15:38:08.870+0900,BV0057,11091
2026-04-21 15:38:09.231+0900,BV0205,10711
2026-04-21 15:38:09.343+0900,BV0358,11111
2026-04-21 15:38:09.638+0900,BV0230,10851
2026-04-21 15:38:09.891+0900,BV0358,11111
2026-04-21 15:38:10.059+0900,BV0076,10811
2026-04-21 15:38:10.059+0900,BV0239,11082
2026-04-21 15:38:10.259+0900,BV0173,10781
2026-04-21 15:38:10.260+0900,BV0148,10851
2026-04-21 15:38:10.642+0900,BV0092,10641
2026-04-21 15:38:11.017+0900,BV0208,11041
2026-04-21 15:38:11.077+0900,BV0361,11111
2026-04-21 15:38:11.166+0900,BV0384,10771
2026-04-21 15:38:11.361+0900,BV0358,11111
2026-04-21 15:38:11.552+0900,BV0197,10771
2026-04-21 15:38:11.553+0900,BV0337,11111
2026-04-21 15:38:11.556+0900,BV0242,34
2026-04-21 15:38:11.597+0900,BV0071,10811
2026-04-21 15:38:11.646+0900,BV0239,11082
2026-04-21 15:38:11.944+0900,BV0205,10631
2026-04-21 15:38:12.012+0900,BV0154,11121
2026-04-21 15:38:13.097+0900,BV0067,11091
2026-04-21 15:38:13.131+0900,BV0197,10771
2026-04-21 15:38:13.135+0900,BV0122,10831
2026-04-21 15:38:13.202+0900,BV0239,11082
2026-04-21 15:38:13.444+0900,BV0197,10771
2026-04-21 15:38:13.950+0900,BV0207,11082
2026-04-21 15:38:14.081+0900,BV0197,10771
2026-04-21 15:38:14.343+0900,BV0224,10681
2026-04-21 15:38:14.401+0900,BV0337,11111
2026-04-21 15:38:14.696+0900,BV0337,11111
2026-04-21 15:38:14.711+0900,BV0090,10781
2026-04-21 15:38:15.370+0900,BV0197,10771
2026-04-21 15:38:15.422+0900,BV0205,10611
2026-04-21 15:38:15.422+0900,BV0205,3
2026-04-21 15:38:16.014+0900,BV0387,34
2026-04-21 15:38:16.504+0900,BV0122,10811
2026-04-21 15:38:16.515+0900,BV0117,11101
2026-04-21 15:38:16.561+0900,BV0191,33
2026-04-21 15:38:16.584+0900,BV0371,11121
2026-04-21 15:38:17.100+0900,BV0109,11041
2026-04-21 15:38:17.201+0900,BV0211,11111
2026-04-21 15:38:17.314+0900,BV0321,11082
2026-04-21 15:38:17.506+0900,BV0095,11041
2026-04-21 15:38:18.034+0900,BV0197,10771
2026-04-21 15:38:18.586+0900,BV0342,11111
2026-04-21 15:38:18.593+0900,BV0346,33
2026-04-21 15:38:18.955+0900,BV0185,34
2026-04-21 15:38:19.318+0900,BV0148,33
2026-04-21 15:38:19.958+0900,BV0217,11121
2026-04-21 15:38:19.966+0900,BV0109,11091
2026-04-21 15:38:20.489+0900,BV0118,10811
2026-04-21 15:38:20.523+0900,BV0163,11111
2026-04-21 15:38:20.545+0900,BV0197,10771
2026-04-21 15:38:20.558+0900,BV0116,34
2026-04-21 15:38:20.634+0900,BV0346,33
2026-04-21 15:38:21.043+0900,BV0118,10811
2026-04-21 15:38:21.076+0900,BV0245,11101
2026-04-21 15:38:21.609+0900,BV0118,10811
2026-04-21 15:38:22.511+0900,BV0191,10771
2026-04-21 15:38:22.842+0900,BV0215,3
2026-04-21 15:38:22.941+0900,BV0239,11091
2026-04-21 15:38:23.347+0900,BV0143,11082
2026-04-21 15:38:23.585+0900,BV0329,11111
2026-04-21 15:38:24.250+0900,BV0143,11082
2026-04-21 15:38:24.616+0900,BV0359,34
2026-04-21 15:38:24.814+0900,BV0237,11121
2026-04-21 15:38:24.829+0900,BV0118,10811
2026-04-21 15:38:24.930+0900,BV0138,11101
2026-04-21 15:38:26.495+0900,BV0118,10811
2026-04-21 15:38:26.670+0900,BV0192,11041
2026-04-21 15:38:27.227+0900,BV0340,11041
2026-04-21 15:38:27.284+0900,BV0133,11111
2026-04-21 15:38:27.393+0900,BV0143,11082
2026-04-21 15:38:27.812+0900,BV0313,10851
2026-04-21 15:38:27.854+0900,BV0118,10811
2026-04-21 15:38:28.188+0900,BV0186,10721
2026-04-21 15:38:28.234+0900,BV0230,11101
2026-04-21 15:38:28.256+0900,BV0204,10811
2026-04-21 15:38:28.374+0900,BV0376,3
2026-04-21 15:38:28.773+0900,BV0002,11121
2026-04-21 15:38:29.908+0900,BV0204,10811
2026-04-21 15:38:29.955+0900,BV0185,33
2026-04-21 15:38:29.960+0900,BV0363,11082
2026-04-21 15:38:30.058+0900,BV0186,10721
2026-04-21 15:38:30.911+0900,BV0382,10811
2026-04-21 15:38:30.942+0900,BV0348,11111
2026-04-21 15:38:31.259+0900,BV0382,10811
2026-04-21 15:38:31.284+0900,BV0062,3
2026-04-21 15:38:31.541+0900,BV0363,11082
2026-04-21 15:38:31.596+0900,BV0204,10811
2026-04-21 15:38:31.874+0900,BV0204,10811
2026-04-21 15:38:31.988+0900,BV0363,11082
2026-04-21 15:38:32.616+0900,BV0363,11082
2026-04-21 15:38:32.630+0900,BV0365,11041
2026-04-21 15:38:32.882+0900,BV0146,11121
2026-04-21 15:38:33.127+0900,BV0175,10831
2026-04-21 15:38:33.333+0900,BV0108,3
2026-04-21 15:38:33.892+0900,BV0171,34
2026-04-21 15:38:33.970+0900,BV0340,11101
2026-04-21 15:38:34.168+0900,BV0185,10771
2026-04-21 15:38:34.233+0900,BV0186,10711
2026-04-21 15:38:34.251+0900,BV0363,11082
2026-04-21 15:38:34.998+0900,BV0204,10811
2026-04-21 15:38:35.225+0900,BV0105,33
2026-04-21 15:38:35.249+0900,BV0317,11041
2026-04-21 15:38:35.426+0900,BV0359,33
2026-04-21 15:38:35.578+0900,BV0363,11082
2026-04-21 15:38:35.857+0900,BV0314,3
2026-04-21 15:38:36.281+0900,BV0204,10811
2026-04-21 15:38:36.285+0900,BV0325,11121
2026-04-21 15:38:36.410+0900,BV0185,10771
2026-04-21 15:38:36.734+0900,BV0382,10811
2026-04-21 15:38:36.783+0900,BV0105,10851
2026-04-21 15:38:37.419+0900,BV0363,11082
2026-04-21 15:38:38.062+0900,BV0166,10771
2026-04-21 15:38:38.515+0900,BV0382,10811
2026-04-21 15:38:38.545+0900,BV0363,11082
2026-04-21 15:38:38.613+0900,BV0383,3
2026-04-21 15:38:38.861+0900,BV0175,10811
2026-04-21 15:38:38.967+0900,BV0315,34
2026-04-21 15:38:38.981+0900,BV0325,11111
2026-04-21 15:38:39.385+0900,BV0100,11082
2026-04-21 15:38:39.547+0900,BV0105,34
2026-04-21 15:38:40.352+0900,BV0175,10811
2026-04-21 15:38:40.819+0900,BV0100,11082
2026-04-21 15:38:41.111+0900,BV0065,11121
2026-04-21 15:38:41.543+0900,BV0319,34
2026-04-21 15:38:41.574+0900,BV0226,10651
2026-04-21 15:38:41.662+0900,BV0100,11082
2026-04-21 15:38:41.964+0900,BV0087,3
2026-04-21 15:38:41.990+0900,BV0119,33
2026-04-21 15:38:42.516+0900,BV0313,11101
2026-04-21 15:38:42.657+0900,BV0359,10771
2026-04-21 15:38:42.912+0900,BV0224,10651
2026-04-21 15:38:43.333+0900,BV0377,11082
2026-04-21 15:38:43.340+0900,BV0359,10771
2026-04-21 15:38:43.350+0900,BV0330,10811
2026-04-21 15:38:43.395+0900,BV0119,33
2026-04-21 15:38:44.794+0900,BV0243,11121
2026-04-21 15:38:44.937+0900,BV0377,11082
2026-04-21 15:38:45.163+0900,BV0170,3
2026-04-21 15:38:45.204+0900,BV0108,10721
2026-04-21 15:38:46.188+0900,BV0220,33
2026-04-21 15:38:46.192+0900,BV0330,10781
2026-04-21 15:38:46.223+0900,BV0388,10831
2026-04-21 15:38:46.804+0900,BV0175,10811
2026-04-21 15:38:47.239+0900,BV0108,10721
2026-04-21 15:38:47.659+0900,BV0199,33
2026-04-21 15:38:47.663+0900,BV0377,11082
2026-04-21 15:38:47.681+0900,BV0220,33
2026-04-21 15:38:47.786+0900,BV0353,11121
2026-04-21 15:38:47.794+0900,BV0081,34
2026-04-21 15:38:48.058+0900,BV0306,3
2026-04-21 15:38:48.389+0900,BV0095,11111
2026-04-21 15:38:48.787+0900,BV0197,34
2026-04-21 15:38:48.836+0900,BV0062,10711
2026-04-21 15:38:49.001+0900,BV0388,10811
2026-04-21 15:38:49.667+0900,BV0199,10851
2026-04-21 15:38:50.324+0900,BV0347,3
2026-04-21 15:38:50.396+0900,BV0197,34
2026-04-21 15:38:50.652+0900,BV0057,11082
2026-04-21 15:38:51.083+0900,BV0059,34
2026-04-21 15:38:51.580+0900,BV0167,11121
2026-04-21 15:38:51.696+0900,BV0191,10851
2026-04-21 15:38:51.721+0900,BV0315,10811
2026-04-21 15:38:51.733+0900,BV0197,11041
2026-04-21 15:38:52.157+0900,BV0353,11111
2026-04-21 15:38:52.229+0900,BV0387,11111
2026-04-21 15:38:52.612+0900,BV0057,11082
2026-04-21 15:38:53.174+0900,BV0062,10631
2026-04-21 15:38:53.221+0900,BV0173,11041
2026-04-21 15:38:54.094+0900,BV0166,33
2026-04-21 15:38:54.202+0900,BV0182,34
2026-04-21 15:38:54.560+0900,BV0121,3
2026-04-21 15:38:54.626+0900,BV0315,10781
2026-04-21 15:38:55.572+0900,BV0166,10851
2026-04-21 15:38:55.839+0900,BV0057,11082
2026-04-21 15:38:56.216+0900,BV0187,10641
2026-04-21 15:38:56.233+0900,BV0179,34
2026-04-21 15:38:56.563+0900,BV0084,11121
2026-04-21 15:38:56.646+0900,BV0383,10681
2026-04-21 15:38:56.950+0900,BV0172,10681
2026-04-21 15:38:56.964+0900,BV0185,34
2026-04-21 15:38:57.305+0900,BV0063,3
2026-04-21 15:38:57.414+0900,BV0230,11111
2026-04-21 15:38:57.426+0900,BV0076,11041
2026-04-21 15:38:57.915+0900,BV0187,10641
2026-04-21 15:38:57.934+0900,BV0199,34
2026-04-21 15:38:57.951+0900,BV0067,11082
2026-04-21 15:38:58.465+0900,BV0187,10641
2026-04-21 15:38:58.537+0900,BV0090,11041
2026-04-21 15:38:59.176+0900,BV0220,10771
2026-04-21 15:38:59.228+0900,BV0324,34
2026-04-21 15:38:59.268+0900,BV0185,34
2026-04-21 15:38:59.351+0900,BV0067,11082
2026-04-21 15:38:59.868+0900,BV0187,10641
2026-04-21 15:38:59.959+0900,BV0220,10771
2026-04-21 15:39:00.089+0900,BV0087,10681
2026-04-21 15:39:00.401+0900,BV0319,10781
2026-04-21 15:39:00.428+0900,BV0334,11121
2026-04-21 15:39:00.471+0900,BV0346,10851
2026-04-21 15:39:00.749+0900,BV0185,10851
2026-04-21 15:39:01.009+0900,BV0333,10811
2026-04-21 15:39:01.038+0900,BV0067,11082
2026-04-21 15:39:01.044+0900,BV0087,10681
2026-04-21 15:39:01.423+0900,BV0090,11041
2026-04-21 15:39:01.575+0900,BV0187,10641
2026-04-21 15:39:01.711+0900,BV0192,11111
2026-04-21 15:39:02.141+0900,BV0191,34
2026-04-21 15:39:02.718+0900,BV0220,10771
2026-04-21 15:39:02.851+0900,BV0113,34
2026-04-21 15:39:03.220+0900,BV0067,11082
2026-04-21 15:39:03.336+0900,BV0336,3
2026-04-21 15:39:03.686+0900,BV0187,10641
2026-04-21 15:39:04.072+0900,BV0333,10781
2026-04-21 15:39:04.455+0900,BV0360,11121
2026-04-21 15:39:04.459+0900,BV0081,33
2026-04-21 15:39:04.486+0900,BV0062,10611
2026-04-21 15:39:04.486+0900,BV0062,3
2026-04-21 15:39:05.088+0900,BV0166,34
2026-04-21 15:39:05.092+0900,BV0191,34
2026-04-21 15:39:05.320+0900,BV0067,11082
2026-04-21 15:39:05.609+0900,BV0108,10711
2026-04-21 15:39:06.155+0900,BV0067,11082
2026-04-21 15:39:06.174+0900,BV0166,34
2026-04-21 15:39:06.612+0900,BV0376,10641
2026-04-21 15:39:06.682+0900,BV0340,11111
2026-04-21 15:39:06.962+0900,BV0198,10711
2026-04-21 15:39:07.486+0900,BV0067,11082
2026-04-21 15:39:07.518+0900,BV0150,11121
2026-04-21 15:39:08.336+0900,BV0089,34
2026-04-21 15:39:08.451+0900,BV0087,10681
2026-04-21 15:39:08.487+0900,BV0090,11101
2026-04-21 15:39:08.488+0900,BV0059,10781
2026-04-21 15:39:08.637+0900,BV0194,33
2026-04-21 15:39:08.655+0900,BV0149,10831
2026-04-21 15:39:09.077+0900,BV0071,10811
2026-04-21 15:39:09.288+0900,BV0347,10721
2026-04-21 15:39:09.328+0900,BV0368,10711
2026-04-21 15:39:09.361+0900,BV0359,33
2026-04-21 15:39:09.735+0900,BV0067,11082
2026-04-21 15:39:09.748+0900,BV0081,10781
2026-04-21 15:39:09.748+0900,BV0081,34
2026-04-21 15:39:09.914+0900,BV0199,11101
2026-04-21 15:39:10.365+0900,BV0194,33
2026-04-21 15:39:10.377+0900,BV0170,10681
2026-04-21 15:39:10.389+0900,BV0216,34
2026-04-21 15:39:10.829+0900,BV0365,11111
2026-04-21 15:39:10.877+0900,BV0346,34
2026-04-21 15:39:10.885+0900,BV0090,11101
2026-04-21 15:39:10.893+0900,BV0232,11041
2026-04-21 15:39:10.998+0900,BV0199,11101
2026-04-21 15:39:11.074+0900,BV0346,34
2026-04-21 15:39:11.154+0900,BV0090,11101
2026-04-21 15:39:11.240+0900,BV0359,10851
2026-04-21 15:39:11.272+0900,BV0365,11111
2026-04-21 15:39:11.328+0900,BV0193,33
2026-04-21 15:39:11.902+0900,BV0347,10721
2026-04-21 15:39:11.910+0900,BV0067,11082
2026-04-21 15:39:11.955+0900,BV0074,11121
2026-04-21 15:39:12.311+0900,BV0081,10781
2026-04-21 15:39:12.311+0900,BV0081,34
2026-04-21 15:39:12.648+0900,BV0383,10711
2026-04-21 15:39:12.736+0900,BV0179,10811
2026-04-21 15:39:13.032+0900,BV0067,11082
2026-04-21 15:39:13.080+0900,BV0109,11082
2026-04-21 15:39:13.213+0900,BV0364,34
2026-04-21 15:39:13.478+0900,BV0306,10681
2026-04-21 15:39:13.760+0900,BV0369,33
2026-04-21 15:39:14.150+0900,BV0185,11041
2026-04-21 15:39:14.197+0900,BV0114,3
2026-04-21 15:39:14.978+0900,BV0193,33
2026-04-21 15:39:15.252+0900,BV0090,11101
2026-04-21 15:39:15.423+0900,BV0239,11082
2026-04-21 15:39:15.543+0900,BV0150,11111
2026-04-21 15:39:15.722+0900,BV0179,10781
2026-04-21 15:39:15.812+0900,BV0172,10711
2026-04-21 15:39:16.303+0900,BV0369,33
2026-04-21 15:39:16.319+0900,BV0121,10681
2026-04-21 15:39:16.348+0900,BV0161,11121
2026-04-21 15:39:16.885+0900,BV0090,11101
2026-04-21 15:39:16.948+0900,BV0239,11082
2026-04-21 15:39:17.334+0900,BV0324,10811
2026-04-21 15:39:17.491+0900,BV0239,11082
2026-04-21 15:39:17.778+0900,BV0199,11101
2026-04-21 15:39:17.800+0900,BV0193,34
2026-04-21 15:39:17.813+0900,BV0346,11041
2026-04-21 15:39:18.727+0900,BV0315,11041
2026-04-21 15:39:19.214+0900,BV0347,10711
2026-04-21 15:39:19.677+0900,BV0191,11101
2026-04-21 15:39:19.680+0900,BV0094,11121
2026-04-21 15:39:20.205+0900,BV0314,10641
2026-04-21 15:39:20.209+0900,BV0324,10781
2026-04-21 15:39:20.222+0900,BV0063,10681
2026-04-21 15:39:20.255+0900,BV0362,34
2026-04-21 15:39:20.589+0900,BV0111,10811
2026-04-21 15:39:20.774+0900,BV0331,3
2026-04-21 15:39:21.015+0900,BV0203,11101
2026-04-21 15:39:21.028+0900,BV0198,10611
2026-04-21 15:39:21.087+0900,BV0239,11082
2026-04-21 15:39:21.637+0900,BV0121,10711
2026-04-21 15:39:21.721+0900,BV0314,10651
2026-04-21 15:39:22.327+0900,BV0232,11101
2026-04-21 15:39:22.577+0900,BV0365,11111
2026-04-21 15:39:22.582+0900,BV0198,3
2026-04-21 15:39:22.582+0900,BV0198,10641
2026-04-21 15:39:22.641+0900,BV0203,11101
2026-04-21 15:39:22.690+0900,BV0319,11041
2026-04-21 15:39:23.732+0900,BV0336,10681
2026-04-21 15:39:23.742+0900,BV0352,10811
2026-04-21 15:39:23.870+0900,BV0319,11041
2026-04-21 15:39:24.086+0900,BV0127,11121
2026-04-21 15:39:24.096+0900,BV0222,34
2026-04-21 15:39:24.130+0900,BV0183,11082
2026-04-21 15:39:24.168+0900,BV0232,11101
2026-04-21 15:39:24.392+0900,BV0317,11111
2026-04-21 15:39:24.443+0900,BV0336,10681
2026-04-21 15:39:24.757+0900,BV0389,10721
2026-04-21 15:39:24.767+0900,BV0063,10711
2026-04-21 15:39:24.787+0900,BV0216,10811
2026-04-21 15:39:24.788+0900,BV0336,10681
2026-04-21 15:39:24.799+0900,BV0183,11082
2026-04-21 15:39:24.862+0900,BV0319,11041
2026-04-21 15:39:25.290+0900,BV0352,10811
2026-04-21 15:39:25.326+0900,BV0127,11121
2026-04-21 15:39:25.762+0900,BV0352,10811
2026-04-21 15:39:26.187+0900,BV0063,10711
2026-04-21 15:39:26.190+0900,BV0137,3
2026-04-21 15:39:26.254+0900,BV0389,10681
2026-04-21 15:39:26.265+0900,BV0317,11111
2026-04-21 15:39:26.578+0900,BV0118,11041
2026-04-21 15:39:26.658+0900,BV0188,10721
2026-04-21 15:39:27.059+0900,BV0089,33
2026-04-21 15:39:27.384+0900,BV0183,11082
2026-04-21 15:39:27.394+0900,BV0063,10711
2026-04-21 15:39:27.447+0900,BV0081,10851
2026-04-21 15:39:27.759+0900,BV0317,11111
2026-04-21 15:39:27.772+0900,BV0188,10721
2026-04-21 15:39:27.798+0900,BV0336,10681
2026-04-21 15:39:27.804+0900,BV0216,10781
2026-04-21 15:39:28.195+0900,BV0170,10641
2026-04-21 15:39:28.243+0900,BV0127,11121
2026-04-21 15:39:28.309+0900,BV0118,11041
2026-04-21 15:39:28.430+0900,BV0188,10721
2026-04-21 15:39:28.746+0900,BV0063,10711
2026-04-21 15:39:29.006+0900,BV0389,10681
2026-04-21 15:39:29.008+0900,BV0352,10811
2026-04-21 15:39:29.017+0900,BV0336,10681
2026-04-21 15:39:29.089+0900,BV0081,10851
2026-04-21 15:39:29.280+0900,BV0395,34
2026-04-21 15:39:29.287+0900,BV0313,11111
2026-04-21 15:39:29.681+0900,BV0081,10851
2026-04-21 15:39:29.707+0900,BV0172,10611
2026-04-21 15:39:29.799+0900,BV0116,10851
2026-04-21 15:39:29.910+0900,BV0335,10811
2026-04-21 15:39:30.141+0900,BV0098,3
2026-04-21 15:39:30.176+0900,BV0352,10811
2026-04-21 15:39:30.243+0900,BV0081,10851
2026-04-21 15:39:30.319+0900,BV0335,10811
2026-04-21 15:39:30.579+0900,BV0364,33
2026-04-21 15:39:30.706+0900,BV0114,10681
2026-04-21 15:39:30.746+0900,BV0116,10851
2026-04-21 15:39:31.000+0900,BV0158,11121
2026-04-21 15:39:31.055+0900,BV0172,3
2026-04-21 15:39:31.055+0900,BV0172,10641
2026-04-21 15:39:31.171+0900,BV0200,33
2026-04-21 15:39:31.481+0900,BV0081,10851
2026-04-21 15:39:31.564+0900,BV0194,10771
2026-04-21 15:39:31.622+0900,BV0335,10811
2026-04-21 15:39:31.652+0900,BV0352,10811
2026-04-21 15:39:31.895+0900,BV0313,11111
2026-04-21 15:39:31.943+0900,BV0094,11111
2026-04-21 15:39:32.592+0900,BV0200,33
2026-04-21 15:39:32.925+0900,BV0188,10721
2026-04-21 15:39:32.928+0900,BV0313,11111
2026-04-21 15:39:33.415+0900,BV0081,10851
2026-04-21 15:39:33.417+0900,BV0382,10831
2026-04-21 15:39:33.582+0900,BV0214,3
2026-04-21 15:39:33.890+0900,BV0307,10681
2026-04-21 15:39:33.894+0900,BV0374,34
2026-04-21 15:39:34.010+0900,BV0166,11101
2026-04-21 15:39:34.024+0900,BV0188,10721
2026-04-21 15:39:34.367+0900,BV0089,10771
2026-04-21 15:39:34.368+0900,BV0105,11111
2026-04-21 15:39:34.405+0900,BV0185,11101
2026-04-21 15:39:34.650+0900,BV0307,10681
2026-04-21 15:39:35.037+0900,BV0118,11041
2026-04-21 15:39:35.085+0900,BV0307,10681
2026-04-21 15:39:35.106+0900,BV0172,3
2026-04-21 15:39:35.106+0900,BV0172,10641
2026-04-21 15:39:35.169+0900,BV0089,10771
2026-04-21 15:39:35.480+0900,BV0185,11101
2026-04-21 15:39:35.548+0900,BV0375,33
2026-04-21 15:39:35.584+0900,BV0346,11101
2026-04-21 15:39:35.789+0900,BV0331,10681
2026-04-21 15:39:35.807+0900,BV0384,11121
2026-04-21 15:39:36.271+0900,BV0331,10681
2026-04-21 15:39:36.286+0900,BV0063,10711
2026-04-21 15:39:36.298+0900,BV0331,10681
2026-04-21 15:39:36.373+0900,BV0081,10851
2026-04-21 15:39:36.570+0900,BV0116,10851
2026-04-21 15:39:36.591+0900,BV0190,11041
2026-04-21 15:39:36.990+0900,BV0178,3
2026-04-21 15:39:36.998+0900,BV0188,10711
2026-04-21 15:39:37.169+0900,BV0383,10631
2026-04-21 15:39:37.397+0900,BV0141,10831
2026-04-21 15:39:37.819+0900,BV0315,11101
2026-04-21 15:39:37.876+0900,BV0384,11121
2026-04-21 15:39:38.099+0900,BV0384,11121
2026-04-21 15:39:38.302+0900,BV0169,10681
2026-04-21 15:39:38.335+0900,BV0105,11111
2026-04-21 15:39:38.663+0900,BV0190,11041
2026-04-21 15:39:38.711+0900,BV0234,34
2026-04-21 15:39:39.024+0900,BV0347,10631
2026-04-21 15:39:39.155+0900,BV0331,10681
2026-04-21 15:39:39.293+0900,BV0174,3
2026-04-21 15:39:39.299+0900,BV0072,33
2026-04-21 15:39:39.463+0900,BV0306,10641
2026-04-21 15:39:39.753+0900,BV0375,33
2026-04-21 15:39:39.985+0900,BV0305,10811
2026-04-21 15:39:40.023+0900,BV0383,10611
2026-04-21 15:39:40.023+0900,BV0383,3
2026-04-21 15:39:40.030+0900,BV0319,11101
2026-04-21 15:39:40.034+0900,BV0155,33
2026-04-21 15:39:40.339+0900,BV0105,11111
2026-04-21 15:39:40.345+0900,BV0331,10681
2026-04-21 15:39:40.647+0900,BV0305,10811
2026-04-21 15:39:40.743+0900,BV0190,11041
2026-04-21 15:39:40.875+0900,BV0072,33
2026-04-21 15:39:41.074+0900,BV0305,10811
2026-04-21 15:39:41.096+0900,BV0375,10851
2026-04-21 15:39:41.350+0900,BV0389,10711
2026-04-21 15:39:41.353+0900,BV0155,33
2026-04-21 15:39:41.614+0900,BV0319,11101
2026-04-21 15:39:41.725+0900,BV0193,11101
2026-04-21 15:39:41.727+0900,BV0197,11111
2026-04-21 15:39:41.806+0900,BV0153,10711
2026-04-21 15:39:41.872+0900,BV0331,10681
2026-04-21 15:39:41.959+0900,BV0193,11101
2026-04-21 15:39:42.038+0900,BV0089,10771
2026-04-21 15:39:42.056+0900,BV0319,11101
2026-04-21 15:39:42.521+0900,BV0204,11082
2026-04-21 15:39:42.531+0900,BV0333,11041
2026-04-21 15:39:42.533+0900,BV0320,10721
2026-04-21 15:39:42.789+0900,BV0156,34
2026-04-21 15:39:42.799+0900,BV0121,10631
2026-04-21 15:39:42.942+0900,BV0320,10721
2026-04-21 15:39:43.237+0900,BV0221,10711
2026-04-21 15:39:43.249+0900,BV0214,10721
2026-04-21 15:39:43.423+0900,BV0320,10721
2026-04-21 15:39:43.597+0900,BV0227,11121
2026-04-21 15:39:43.875+0900,BV0197,11111
2026-04-21 15:39:43.946+0900,BV0204,11082
2026-04-21 15:39:43.972+0900,BV0364,10771
2026-04-21 15:39:44.028+0900,BV0137,10681
2026-04-21 15:39:44.347+0900,BV0204,11082
2026-04-21 15:39:44.350+0900,BV0158,11111
2026-04-21 15:39:44.374+0900,BV0305,10811
2026-04-21 15:39:44.386+0900,BV0197,11111
2026-04-21 15:39:44.397+0900,BV0200,10781
2026-04-21 15:39:44.397+0900,BV0200,34
2026-04-21 15:39:44.947+0900,BV0309,3
2026-04-21 15:39:45.441+0900,BV0388,11041
2026-04-21 15:39:45.509+0900,BV0319,11101
